=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-11-7_14-0-48
====================================================================================
14:0:48 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
14:4:16 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<3827.896729, 11.660653, 1382.758423>)
14:4:52 | "76561197962686368" (steamid=76561197962686368) teleported to (pos=<1266.020020, 15.520000, 8675.150391>)
14:4:52 | "[FOG]Fod": (steamid=76561197962686368) teleported to (pos=1266.02,0,8675.15)
14:4:58 | "[FOG]Fod" (steamid=76561197962686368) toggled freecam
14:5:3 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<1366.278931, 15.520001, 8537.559570>)
14:5:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<997.878235, 18.309889, 8864.375977>)
14:5:44 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<860.895935, 15.519934, 9082.486328>)
14:6:0 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2215.300781, 10.214920, 7521.051270>)
14:6:6 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2425.693604, 11.460083, 7654.392090>)
14:6:7 | "[FOG]Fod" (steamid=76561197962686368) toggled freecam
14:6:30 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2419.751953, 11.427414, 7654.486328>)
14:6:30 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2416.760986, 11.425311, 7652.935547>)
14:6:31 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2413.800049, 11.439982, 7651.398926>)
14:6:31 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2409.911865, 11.458534, 7649.638184>)
14:6:31 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2405.895508, 11.479942, 7647.850098>)
14:6:31 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2401.899170, 11.509346, 7646.071289>)
14:6:31 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2397.977539, 11.569104, 7644.325195>)
14:6:31 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2394.060547, 11.630511, 7642.581055>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2390.122314, 11.682981, 7640.828125>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2390.122314, 11.682983, 7640.828125>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2390.122314, 11.682980, 7640.828125>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2390.122559, 11.683031, 7640.828125>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2390.122559, 11.683031, 7640.828125>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2390.122314, 11.683021, 7640.828125>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2390.122314, 11.683004, 7640.828125>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2390.122314, 11.683006, 7640.828125>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2390.122314, 11.683005, 7640.828125>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2389.927246, 11.686050, 7640.741699>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2388.762451, 11.708578, 7640.223145>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2387.597412, 11.731088, 7639.704590>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2386.236816, 11.757388, 7639.099121>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2386.228027, 11.757561, 7639.095703>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2386.219238, 11.757730, 7639.091309>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2386.209717, 11.757911, 7639.086914>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2385.610107, 11.769491, 7638.819824>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2384.786865, 11.785420, 7638.454102>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2384.038330, 11.799890, 7638.121094>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2383.436279, 11.811530, 7637.853027>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2383.019775, 11.819558, 7637.667969>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2382.561768, 11.828420, 7637.463867>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2382.323975, 11.832406, 7637.358398>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2382.323975, 11.832404, 7637.358398>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2382.323975, 11.832395, 7637.358398>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2382.156982, 11.835120, 7637.284668>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2381.319336, 11.848878, 7636.911621>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2380.481689, 11.862678, 7636.539063>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2379.568359, 11.881149, 7636.132813>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2379.213867, 11.889819, 7635.975586>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2378.842041, 11.898902, 7635.810059>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2378.470459, 11.907990, 7635.645020>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2378.413818, 11.909369, 7635.619141>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2378.413574, 11.909370, 7635.619141>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2378.413574, 11.909373, 7635.619141>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2378.040283, 11.918503, 7635.453613>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2377.506348, 11.931555, 7635.216309>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2376.918945, 11.945911, 7634.955078>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2376.353760, 11.959732, 7634.704102>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2375.692871, 11.975868, 7634.410156>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2375.085205, 11.987655, 7634.140137>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2374.585205, 11.996975, 7633.918457>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2374.431641, 11.999815, 7633.849609>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2374.292480, 12.002430, 7633.787598>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2374.083008, 12.006342, 7633.693848>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2373.377686, 12.019496, 7633.380859>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2372.602295, 12.033988, 7633.036133>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2371.897217, 12.047139, 7632.723145>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2371.438477, 12.055686, 7632.519531>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2371.017822, 12.063538, 7632.332031>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2370.555664, 12.072201, 7632.126953>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2369.947510, 12.083900, 7631.856445>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2369.240234, 12.102058, 7631.542480>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2368.531494, 12.119533, 7631.227539>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2368.031006, 12.130198, 7631.005371>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2368.031006, 12.130209, 7631.004883>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2368.030762, 12.130209, 7631.004883>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2367.934570, 12.132251, 7630.962402>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2367.353027, 12.144671, 7630.703613>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2366.713379, 12.158333, 7630.419434>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2366.131592, 12.170751, 7630.161133>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2365.495850, 12.184787, 7629.878906>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2364.919678, 12.198100, 7629.623047>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2364.285645, 12.212754, 7629.341309>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2363.855225, 12.222715, 7629.150391>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2363.422119, 12.232705, 7628.958008>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2363.028320, 12.241831, 7628.782715>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2362.446045, 12.255270, 7628.523926>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2361.643555, 12.272685, 7628.167969>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2360.827393, 12.284463, 7627.805176>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2360.406250, 12.290565, 7627.618164>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2360.406250, 12.290556, 7627.618164>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2360.406250, 12.290547, 7627.618652>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2360.237793, 12.292982, 7627.543945>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2359.402832, 12.309243, 7627.172363>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2359.015137, 12.317558, 7627.000488>)
14:6:32 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2358.512939, 12.328326, 7626.777344>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2357.906982, 12.341342, 7626.508789>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2357.240479, 12.355635, 7626.212891>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2356.634277, 12.368643, 7625.943359>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2356.145264, 12.379120, 7625.726563>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2355.688477, 12.388940, 7625.523926>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2355.272949, 12.397854, 7625.339355>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2354.645508, 12.409850, 7625.061035>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2353.918945, 12.420185, 7624.738281>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2353.119873, 12.431567, 7624.383301>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2352.731934, 12.437066, 7624.211426>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2352.731934, 12.437063, 7624.211426>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2352.731689, 12.437106, 7624.211426>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2352.591064, 12.439080, 7624.148926>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2351.924805, 12.448571, 7623.853516>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2351.319092, 12.457200, 7623.584961>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2350.713135, 12.465795, 7623.315430>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2350.081787, 12.474784, 7623.035645>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2349.513428, 12.485335, 7622.783203>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2348.946045, 12.496250, 7622.531250>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2348.450439, 12.505807, 7622.312012>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2347.989502, 12.514665, 7622.107422>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2347.558350, 12.517691, 7621.916016>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2346.863037, 12.521036, 7621.607422>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2346.204590, 12.524184, 7621.314941>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2345.399414, 12.528034, 7620.957520>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2344.959473, 12.530149, 7620.762207>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2344.959473, 12.530151, 7620.762207>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2344.959473, 12.530164, 7620.762207>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2344.727051, 12.531285, 7620.658691>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2344.155029, 12.534041, 7620.405762>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2343.456055, 12.537379, 7620.095215>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2342.824463, 12.541140, 7619.814941>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2342.257080, 12.544759, 7619.558594>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2341.689941, 12.548379, 7619.302734>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2341.122559, 12.551935, 7619.045898>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2340.954834, 12.552183, 7618.956543>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2340.960205, 12.551610, 7618.941406>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2340.965820, 12.551095, 7618.926270>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2340.437988, 12.549975, 7618.668945>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2339.306152, 12.550985, 7618.136230>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2338.065430, 12.554058, 7617.552734>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2337.211914, 12.555709, 7617.136719>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2337.264893, 12.553446, 7617.097168>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2337.312500, 12.551422, 7617.062500>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2337.370850, 12.549006, 7617.021484>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2337.220215, 12.547961, 7616.907227>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2337.046631, 12.547069, 7616.785156>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2336.872559, 12.546156, 7616.663086>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2336.264893, 12.546598, 7616.344727>)
